VehicleID,ClaimID,VehicleType,DamageSeverity,PartsCost,LaborHours,LaborCost,RepairDays,TotalLoss
V10004044,C10004044,Sedan,Medium,4907,5,490,6,FALSE
V10004054,C10004054,Sedan,Medium,5748,8,736,6,FALSE
V10004272,C10004272,Sedan,Medium,1508,31,1953,6,FALSE
V10004321,C10004321,Sedan,Medium,573,19,2185,6,FALSE
V10004398,C10004398,Sedan,Medium,2714,19,1197,6,FALSE
V10004647,C10004647,Sedan,Medium,2364,38,4484,6,FALSE
V10004768,C10004768,Sedan,Medium,4102,6,474,6,FALSE
V10005003,C10005003,Sedan,Medium,5173,22,1804,6,FALSE
V10006180,C10006180,Sedan,Medium,3567,10,720,6,FALSE
V10006637,C10006637,Sedan,Medium,3899,35,3045,6,FALSE
V10006841,C10006841,Sedan,Medium,4326,16,1920,6,FALSE
V10006906,C10006906,Sedan,Medium,2946,26,2522,6,FALSE
V10007184,C10007184,Sedan,Medium,2051,29,3393,6,FALSE
V10007261,C10007261,Sedan,Medium,758,39,4056,6,FALSE
V10007333,C10007333,Sedan,Medium,5695,11,847,6,FALSE
V10007433,C10007433,Sedan,Medium,4559,35,3325,6,FALSE
V10007471,C10007471,Sedan,Medium,4713,13,780,6,FALSE
V10008069,C10008069,Sedan,Medium,3265,16,1584,6,FALSE
V10008637,C10008637,Sedan,Medium,543,9,693,6,FALSE
V10009389,C10009389,Sedan,Medium,1594,34,3502,6,FALSE
V10009453,C10009453,Sedan,Medium,1580,32,2944,6,FALSE
V10009539,C10009539,Sedan,Medium,2439,5,380,6,FALSE
V10009799,C10009799,Sedan,Medium,4149,28,2156,6,FALSE
V10009888,C10009888,Sedan,Medium,5831,8,680,6,FALSE
V10009928,C10009928,Sedan,Medium,2778,26,2808,6,FALSE
V10009937,C10009937,Sedan,Medium,2210,21,1365,6,FALSE
V10010123,C10010123,Sedan,Medium,3326,28,2548,6,FALSE
V10010915,C10010915,Sedan,Medium,2460,28,3220,6,FALSE
V10010974,C10010974,Sedan,Medium,2948,8,736,6,FALSE
V10011746,C10011746,Sedan,Medium,3916,26,2392,6,FALSE
V10011873,C10011873,Sedan,Medium,3804,20,2300,6,FALSE
V10011983,C10011983,Sedan,Medium,2065,21,1302,6,FALSE
V10012601,C10012601,Sedan,Medium,1868,7,798,6,FALSE
V10013127,C10013127,Sedan,Medium,4399,24,2208,6,FALSE
V10013370,C10013370,Sedan,Medium,3644,40,4080,6,FALSE
V10013372,C10013372,Sedan,Medium,1185,14,1582,6,FALSE
V10013450,C10013450,Sedan,Medium,4541,25,2675,6,FALSE
V10013590,C10013590,Sedan,Medium,2026,25,1950,6,FALSE
V10013708,C10013708,Sedan,Medium,5274,17,1445,6,FALSE
V10014082,C10014082,Sedan,Medium,4747,31,2108,6,FALSE
V10014257,C10014257,Sedan,Medium,4300,12,984,6,FALSE
V10014335,C10014335,Sedan,Medium,5187,14,1050,6,FALSE
V10014369,C10014369,Sedan,Medium,5218,10,790,6,FALSE
V10014439,C10014439,Sedan,Medium,1159,39,4134,6,FALSE
V10014846,C10014846,Sedan,Medium,5332,36,2232,6,FALSE
V10015135,C10015135,Sedan,Medium,822,25,1575,6,FALSE
V10015329,C10015329,Sedan,Medium,819,16,1232,6,FALSE
V10015852,C10015852,Sedan,Medium,3065,14,1680,6,FALSE
V10016057,C10016057,Sedan,Medium,693,10,1150,6,FALSE
V10016540,C10016540,Sedan,Medium,2184,23,2507,6,FALSE
V10016671,C10016671,Sedan,Medium,3793,28,2464,6,FALSE
V10017001,C10017001,Sedan,Medium,5141,29,2813,6,FALSE
V10017308,C10017308,Sedan,Medium,2555,6,654,6,FALSE
V10017526,C10017526,Sedan,Medium,2010,37,3182,6,FALSE
V10017719,C10017719,Sedan,Medium,3650,16,1520,6,FALSE
V10017820,C10017820,Sedan,Medium,753,24,1560,6,FALSE
V10018097,C10018097,Sedan,Medium,1182,40,4120,6,FALSE
V10018452,C10018452,Sedan,Medium,4420,29,1798,6,FALSE
V10018574,C10018574,Sedan,Medium,646,40,4760,6,FALSE
V10018812,C10018812,Sedan,Medium,3955,14,1512,6,FALSE
V10018814,C10018814,Sedan,Medium,1627,35,4095,6,FALSE
V10019104,C10019104,Sedan,Medium,1457,35,3570,6,FALSE
V10019868,C10019868,Sedan,Medium,2927,26,1794,6,FALSE
V10019927,C10019927,Sedan,Medium,3607,32,2496,6,FALSE
V10019957,C10019957,Sedan,Medium,2265,22,1386,6,FALSE
V10000009,C10000009,Sedan,Medium,2252,35,2660,5,FALSE
V10000046,C10000046,Sedan,Medium,4627,22,2222,5,FALSE
V10000871,C10000871,Sedan,Medium,1415,28,3220,5,FALSE
V10000986,C10000986,Sedan,Medium,3231,29,2755,5,FALSE
V10001263,C10001263,Sedan,Medium,5884,8,528,5,FALSE
V10001552,C10001552,Sedan,Medium,4961,15,1155,5,FALSE
V10002107,C10002107,Sedan,Medium,3019,12,1440,5,FALSE
V10002112,C10002112,Sedan,Medium,4697,21,1806,5,FALSE
V10002154,C10002154,Sedan,Medium,2620,15,1290,5,FALSE
V10002215,C10002215,Sedan,Medium,4169,35,3745,5,FALSE
V10002244,C10002244,Sedan,Medium,1861,29,2001,5,FALSE
V10002250,C10002250,Sedan,Medium,2390,33,2739,5,FALSE
V10002706,C10002706,Sedan,Medium,2741,37,2479,5,FALSE
V10002820,C10002820,Sedan,Medium,2408,31,3069,5,FALSE
V10003347,C10003347,Sedan,Medium,4178,36,2376,5,FALSE
V10003479,C10003479,Sedan,Medium,4139,30,1980,5,FALSE
V10003488,C10003488,Sedan,Medium,5114,24,1848,5,FALSE
V10003629,C10003629,Sedan,Medium,5659,22,1408,5,FALSE
V10003658,C10003658,Sedan,Medium,1758,38,3230,5,FALSE
V10004080,C10004080,Sedan,Medium,958,27,1674,5,FALSE
V10004279,C10004279,Sedan,Medium,1898,36,2700,5,FALSE
V10004475,C10004475,Sedan,Medium,4785,20,1260,5,FALSE
V10004530,C10004530,Sedan,Medium,2338,40,4560,5,FALSE
V10004600,C10004600,Sedan,Medium,2180,24,2328,5,FALSE
V10005379,C10005379,Sedan,Medium,2565,36,2592,5,FALSE
V10005453,C10005453,Sedan,Medium,5892,26,1716,5,FALSE
V10005611,C10005611,Sedan,Medium,3660,6,396,5,FALSE
V10006006,C10006006,Sedan,Medium,2054,17,1496,5,FALSE
V10006007,C10006007,Sedan,Medium,3268,15,1575,5,FALSE
V10006148,C10006148,Sedan,Medium,2400,19,1330,5,FALSE
V10006161,C10006161,Sedan,Medium,3295,12,1068,5,FALSE
V10006206,C10006206,Sedan,Medium,3361,17,1751,5,FALSE
V10006557,C10006557,Sedan,Medium,3229,9,594,5,FALSE
V10006750,C10006750,Sedan,Medium,2006,5,535,5,FALSE
V10006768,C10006768,Sedan,Medium,1348,8,760,5,FALSE
V10006810,C10006810,Sedan,Medium,2505,13,1365,5,FALSE
V10006864,C10006864,Sedan,Medium,3300,33,3762,5,FALSE
V10007366,C10007366,Sedan,Medium,3366,27,2673,5,FALSE
V10007492,C10007492,Sedan,Medium,3484,25,2050,5,FALSE
V10007878,C10007878,Sedan,Medium,5014,22,2574,5,FALSE
V10007884,C10007884,Sedan,Medium,2617,37,2812,5,FALSE
V10007997,C10007997,Sedan,Medium,1278,29,2523,5,FALSE
V10008473,C10008473,Sedan,Medium,2499,38,3420,5,FALSE
V10008870,C10008870,Sedan,Medium,5002,21,2016,5,FALSE
V10009126,C10009126,Sedan,Medium,2686,11,737,5,FALSE
V10009320,C10009320,Sedan,Medium,3570,26,2106,5,FALSE
V10009445,C10009445,Sedan,Medium,3874,12,1044,5,FALSE
V10009594,C10009594,Sedan,Medium,3985,27,2349,5,FALSE
V10009628,C10009628,Sedan,Medium,5496,31,2077,5,FALSE
V10009775,C10009775,Sedan,Medium,4585,11,748,5,FALSE
V10009820,C10009820,Sedan,Medium,5596,17,1224,5,FALSE
V10009825,C10009825,Sedan,Medium,5858,8,760,5,FALSE
V10010042,C10010042,Sedan,Medium,2771,7,644,5,FALSE
V10010119,C10010119,Sedan,Medium,5731,29,1856,5,FALSE
V10010294,C10010294,Sedan,Medium,1224,5,555,5,FALSE
V10010355,C10010355,Sedan,Medium,4571,20,1480,5,FALSE
V10010566,C10010566,Sedan,Medium,2316,10,740,5,FALSE
V10010602,C10010602,Sedan,Medium,633,24,1536,5,FALSE
V10011049,C10011049,Sedan,Medium,5868,6,570,5,FALSE
V10011339,C10011339,Sedan,Medium,4765,8,856,5,FALSE
V10011727,C10011727,Sedan,Medium,1587,11,946,5,FALSE
V10011789,C10011789,Sedan,Medium,3024,40,3080,5,FALSE
V10012156,C10012156,Sedan,Medium,1403,16,1840,5,FALSE
V10012305,C10012305,Sedan,Medium,5274,33,1980,5,FALSE
V10012418,C10012418,Sedan,Medium,2148,16,1648,5,FALSE
V10012856,C10012856,Sedan,Medium,1054,22,2552,5,FALSE
V10013279,C10013279,Sedan,Medium,1271,11,913,5,FALSE
V10013376,C10013376,Sedan,Medium,4739,14,1596,5,FALSE
V10013595,C10013595,Sedan,Medium,1129,5,390,5,FALSE
V10013603,C10013603,Sedan,Medium,2630,39,2730,5,FALSE
V10013709,C10013709,Sedan,Medium,3814,35,3465,5,FALSE
V10013975,C10013975,Sedan,Medium,1745,19,1539,5,FALSE
V10014481,C10014481,Sedan,Medium,2744,9,630,5,FALSE
V10014832,C10014832,Sedan,Medium,2815,36,2700,5,FALSE
V10015322,C10015322,Sedan,Medium,1884,24,1896,5,FALSE
V10015332,C10015332,Sedan,Medium,658,12,936,5,FALSE
V10015337,C10015337,Sedan,Medium,809,38,4142,5,FALSE
V10015429,C10015429,Sedan,Medium,4884,29,1943,5,FALSE
V10015492,C10015492,Sedan,Medium,5368,14,1680,5,FALSE
V10015776,C10015776,Sedan,Medium,2698,5,505,5,FALSE
V10016029,C10016029,Sedan,Medium,4562,24,2256,5,FALSE
V10016145,C10016145,Sedan,Medium,5038,34,2448,5,FALSE
V10016210,C10016210,Sedan,Medium,5860,13,897,5,FALSE
V10016552,C10016552,Sedan,Medium,1666,36,2304,5,FALSE
V10017177,C10017177,Sedan,Medium,4102,24,1848,5,FALSE
V10017393,C10017393,Sedan,Medium,3375,25,1675,5,FALSE
V10018231,C10018231,Sedan,Medium,3483,21,2289,5,FALSE
V10018422,C10018422,Sedan,Medium,804,35,2485,5,FALSE
V10018798,C10018798,Sedan,Medium,1082,33,2046,5,FALSE
V10018937,C10018937,Sedan,Medium,3680,39,3627,5,FALSE
V10019298,C10019298,Sedan,Medium,5357,11,1254,5,FALSE
V10019516,C10019516,Sedan,Medium,3303,33,2904,5,FALSE
V10000055,C10000055,Sedan,Medium,772,23,1863,21,FALSE
V10000080,C10000080,Sedan,Medium,3417,12,1392,21,FALSE
V10000165,C10000165,Sedan,Medium,661,15,1530,21,FALSE
V10000237,C10000237,Sedan,Medium,921,24,1824,21,FALSE
V10000423,C10000423,Sedan,Medium,3587,21,1701,21,FALSE
V10000652,C10000652,Sedan,Medium,4872,22,2420,21,FALSE
V10000679,C10000679,Sedan,Medium,4886,11,880,21,FALSE
V10001002,C10001002,Sedan,Medium,503,33,3630,21,FALSE
V10001108,C10001108,Sedan,Medium,1181,37,3367,21,FALSE
V10001211,C10001211,Sedan,Medium,3800,30,1800,21,FALSE
V10001324,C10001324,Sedan,Medium,5361,17,1207,21,FALSE
V10001461,C10001461,Sedan,Medium,5767,11,968,21,FALSE
V10001528,C10001528,Sedan,Medium,3305,16,1424,21,FALSE
V10001536,C10001536,Sedan,Medium,2190,33,2904,21,FALSE
V10001539,C10001539,Sedan,Medium,649,8,768,21,FALSE
V10001606,C10001606,Sedan,Medium,926,38,4484,21,FALSE
V10002137,C10002137,Sedan,Medium,3746,21,2520,21,FALSE
V10002267,C10002267,Sedan,Medium,3473,31,3658,21,FALSE
V10002536,C10002536,Sedan,Medium,5955,15,1035,21,FALSE
V10002781,C10002781,Sedan,Medium,501,19,1178,21,FALSE
V10002837,C10002837,Sedan,Medium,5354,28,2324,21,FALSE
V10003152,C10003152,Sedan,Medium,3913,34,2346,21,FALSE
V10003156,C10003156,Sedan,Medium,1276,23,2300,21,FALSE
V10004009,C10004009,Sedan,Medium,2988,11,825,21,FALSE
V10004052,C10004052,Sedan,Medium,3111,8,632,21,FALSE
V10004140,C10004140,Sedan,Medium,3418,22,2640,21,FALSE
V10004395,C10004395,Sedan,Medium,5830,8,728,21,FALSE
V10004455,C10004455,Sedan,Medium,3613,31,2883,21,FALSE
V10004515,C10004515,Sedan,Medium,3737,12,840,21,FALSE
V10004699,C10004699,Sedan,Medium,3192,38,4142,21,FALSE
V10004703,C10004703,Sedan,Medium,2915,20,1200,21,FALSE
V10004800,C10004800,Sedan,Medium,4080,11,726,21,FALSE
V10005262,C10005262,Sedan,Medium,2042,39,3315,21,FALSE
V10005498,C10005498,Sedan,Medium,3835,21,1281,21,FALSE
V10005916,C10005916,Sedan,Medium,2619,29,2291,21,FALSE
V10006197,C10006197,Sedan,Medium,3374,9,612,21,FALSE
V10006475,C10006475,Sedan,Medium,4140,8,536,21,FALSE
V10006808,C10006808,Sedan,Medium,4117,11,869,21,FALSE
V10006883,C10006883,Sedan,Medium,3909,22,1342,21,FALSE
V10007302,C10007302,Sedan,Medium,5883,15,1665,21,FALSE
V10007555,C10007555,Sedan,Medium,1978,39,4173,21,FALSE
V10007738,C10007738,Sedan,Medium,590,13,780,21,FALSE
V10007939,C10007939,Sedan,Medium,3342,39,2886,21,FALSE
V10007967,C10007967,Sedan,Medium,3484,26,1612,21,FALSE
V10008104,C10008104,Sedan,Medium,3462,34,2040,21,FALSE
V10008459,C10008459,Sedan,Medium,4245,10,1160,21,FALSE
V10008917,C10008917,Sedan,Medium,4757,26,2210,21,FALSE
V10009024,C10009024,Sedan,Medium,3552,16,1536,21,FALSE
V10009156,C10009156,Sedan,Medium,5697,11,957,21,FALSE
V10009238,C10009238,Sedan,Medium,3760,9,621,21,FALSE
V10009720,C10009720,Sedan,Medium,740,15,1050,21,FALSE
V10009812,C10009812,Sedan,Medium,1911,11,1188,21,FALSE
V10009845,C10009845,Sedan,Medium,5890,26,1794,21,FALSE
V10011145,C10011145,Sedan,Medium,2478,32,2176,21,FALSE
V10011156,C10011156,Sedan,Medium,919,40,2600,21,FALSE
V10012438,C10012438,Sedan,Medium,2799,5,525,21,FALSE
V10012847,C10012847,Sedan,Medium,5465,8,904,21,FALSE
V10013111,C10013111,Sedan,Medium,817,16,1232,21,FALSE
V10013191,C10013191,Sedan,Medium,2678,30,2970,21,FALSE
V10013262,C10013262,Sedan,Medium,755,20,1700,21,FALSE
V10013545,C10013545,Sedan,Medium,5218,11,1089,21,FALSE
V10013667,C10013667,Sedan,Medium,667,22,1958,21,FALSE
V10013890,C10013890,Sedan,Medium,5007,33,2079,21,FALSE
V10014332,C10014332,Sedan,Medium,1914,34,2244,21,FALSE
V10014651,C10014651,Sedan,Medium,2225,25,1625,21,FALSE
V10014745,C10014745,Sedan,Medium,5251,17,1020,21,FALSE
V10014814,C10014814,Sedan,Medium,3906,17,1326,21,FALSE
V10015040,C10015040,Sedan,Medium,1502,10,870,21,FALSE
V10015089,C10015089,Sedan,Medium,1852,12,888,21,FALSE
V10015251,C10015251,Sedan,Medium,5605,14,1078,21,FALSE
V10015295,C10015295,Sedan,Medium,1763,27,2187,21,FALSE
V10015497,C10015497,Sedan,Medium,1259,26,1820,21,FALSE
V10015558,C10015558,Sedan,Medium,2975,19,1976,21,FALSE
V10015763,C10015763,Sedan,Medium,4866,15,930,21,FALSE
V10015927,C10015927,Sedan,Medium,4913,15,1725,21,FALSE
V10015940,C10015940,Sedan,Medium,4903,8,944,21,FALSE
V10016418,C10016418,Sedan,Medium,1120,36,3672,21,FALSE
V10016599,C10016599,Sedan,Medium,5086,15,1605,21,FALSE
V10016628,C10016628,Sedan,Medium,1418,30,3570,21,FALSE
V10016947,C10016947,Sedan,Medium,3740,34,3366,21,FALSE
V10017218,C10017218,Sedan,Medium,4345,30,1890,21,FALSE
V10017296,C10017296,Sedan,Medium,3231,19,1615,21,FALSE
V10017332,C10017332,Sedan,Medium,1182,36,2268,21,FALSE
V10017371,C10017371,Sedan,Medium,2333,20,2080,21,FALSE
V10017459,C10017459,Sedan,Medium,4890,30,1980,21,FALSE
V10017688,C10017688,Sedan,Medium,5645,27,1755,21,FALSE
V10018485,C10018485,Sedan,Medium,4971,5,600,21,FALSE
V10018659,C10018659,Sedan,Medium,4023,20,1720,21,FALSE
V10018697,C10018697,Sedan,Medium,5711,7,518,21,FALSE
V10019725,C10019725,Sedan,Medium,5012,22,2288,21,FALSE
V10019779,C10019779,Sedan,Medium,5927,20,1240,21,FALSE
V10019893,C10019893,Sedan,Medium,3513,23,2737,21,FALSE
V10019981,C10019981,Sedan,Medium,4555,29,3219,21,FALSE
V10000000,C10000000,Sedan,Medium,1908,26,2782,23,FALSE
V10000384,C10000384,Sedan,Medium,5940,20,1960,23,FALSE
V10000458,C10000458,Sedan,Medium,2280,37,3367,23,FALSE
V10000600,C10000600,Sedan,Medium,4338,8,680,23,FALSE
V10000827,C10000827,Sedan,Medium,1116,7,455,23,FALSE
V10001230,C10001230,Sedan,Medium,3626,20,1600,23,FALSE
V10001288,C10001288,Sedan,Medium,3239,37,3811,23,FALSE
V10001486,C10001486,Sedan,Medium,5961,26,1872,23,FALSE
V10001558,C10001558,Sedan,Medium,2728,27,1674,23,FALSE
V10001670,C10001670,Sedan,Medium,1471,7,651,23,FALSE
V10001858,C10001858,Sedan,Medium,3778,7,455,23,FALSE
V10002060,C10002060,Sedan,Medium,2943,39,2340,23,FALSE
V10002191,C10002191,Sedan,Medium,4262,13,1313,23,FALSE
V10002529,C10002529,Sedan,Medium,4093,36,2376,23,FALSE
V10002723,C10002723,Sedan,Medium,3121,21,1995,23,FALSE
V10002803,C10002803,Sedan,Medium,5090,11,1133,23,FALSE
V10003354,C10003354,Sedan,Medium,3256,28,1960,23,FALSE
V10003483,C10003483,Sedan,Medium,964,40,3120,23,FALSE
V10004431,C10004431,Sedan,Medium,5631,23,2346,23,FALSE
V10005235,C10005235,Sedan,Medium,4643,17,1700,23,FALSE
V10005748,C10005748,Sedan,Medium,1624,25,2475,23,FALSE
V10006001,C10006001,Sedan,Medium,2494,40,4520,23,FALSE
V10006275,C10006275,Sedan,Medium,2227,22,2024,23,FALSE
V10006531,C10006531,Sedan,Medium,3132,38,2660,23,FALSE
V10006843,C10006843,Sedan,Medium,3437,9,558,23,FALSE
V10006914,C10006914,Sedan,Medium,3415,32,3712,23,FALSE
V10007014,C10007014,Sedan,Medium,4193,15,1740,23,FALSE
V10007427,C10007427,Sedan,Medium,4857,33,2145,23,FALSE
V10007445,C10007445,Sedan,Medium,1942,11,935,23,FALSE
V10008455,C10008455,Sedan,Medium,5136,23,1978,23,FALSE
V10009151,C10009151,Sedan,Medium,2852,40,4240,23,FALSE
V10009418,C10009418,Sedan,Medium,4806,17,1377,23,FALSE
V10009504,C10009504,Sedan,Medium,5448,12,1296,23,FALSE
V10009606,C10009606,Sedan,Medium,2023,29,1972,23,FALSE
V10009636,C10009636,Sedan,Medium,3763,20,2400,23,FALSE
V10009724,C10009724,Sedan,Medium,1823,14,1316,23,FALSE
V10009934,C10009934,Sedan,Medium,2043,10,770,23,FALSE
V10009992,C10009992,Sedan,Medium,1886,9,783,23,FALSE
V10010052,C10010052,Sedan,Medium,1633,27,2997,23,FALSE
V10010160,C10010160,Sedan,Medium,613,34,3944,23,FALSE
V10010416,C10010416,Sedan,Medium,4854,29,2958,23,FALSE
V10010534,C10010534,Sedan,Medium,5379,23,1541,23,FALSE
V10010622,C10010622,Sedan,Medium,5599,6,594,23,FALSE
V10011144,C10011144,Sedan,Medium,3205,13,780,23,FALSE
V10011221,C10011221,Sedan,Medium,4407,17,1802,23,FALSE
V10011346,C10011346,Sedan,Medium,3032,33,2376,23,FALSE
V10011375,C10011375,Sedan,Medium,1129,23,1817,23,FALSE
V10011831,C10011831,Sedan,Medium,3858,21,1407,23,FALSE
V10011906,C10011906,Sedan,Medium,4589,32,2752,23,FALSE
V10011954,C10011954,Sedan,Medium,552,33,2310,23,FALSE
V10011996,C10011996,Sedan,Medium,2300,15,1425,23,FALSE
V10012244,C10012244,Sedan,Medium,693,34,3230,23,FALSE
V10012475,C10012475,Sedan,Medium,2494,23,2415,23,FALSE
V10012681,C10012681,Sedan,Medium,759,12,972,23,FALSE
V10012943,C10012943,Sedan,Medium,5584,28,2296,23,FALSE
V10012984,C10012984,Sedan,Medium,2959,17,1853,23,FALSE
V10013230,C10013230,Sedan,Medium,5490,21,1827,23,FALSE
V10013442,C10013442,Sedan,Medium,5034,29,2755,23,FALSE
V10013593,C10013593,Sedan,Medium,770,38,2660,23,FALSE
V10013710,C10013710,Sedan,Medium,3772,11,957,23,FALSE
V10013761,C10013761,Sedan,Medium,1538,25,2675,23,FALSE
V10014433,C10014433,Sedan,Medium,777,27,3240,23,FALSE
V10014851,C10014851,Sedan,Medium,4072,19,1615,23,FALSE
V10015000,C10015000,Sedan,Medium,2908,30,3330,23,FALSE
V10015113,C10015113,Sedan,Medium,4691,8,744,23,FALSE
V10015318,C10015318,Sedan,Medium,1757,13,975,23,FALSE
V10015339,C10015339,Sedan,Medium,4561,28,2520,23,FALSE
V10015406,C10015406,Sedan,Medium,2243,36,3132,23,FALSE
V10015509,C10015509,Sedan,Medium,874,6,366,23,FALSE
V10015808,C10015808,Sedan,Medium,2486,38,2698,23,FALSE
V10015854,C10015854,Sedan,Medium,2745,5,405,23,FALSE
V10015956,C10015956,Sedan,Medium,2585,12,1164,23,FALSE
V10016171,C10016171,Sedan,Medium,4160,8,744,23,FALSE
V10016379,C10016379,Sedan,Medium,664,26,2912,23,FALSE
V10016414,C10016414,Sedan,Medium,2642,36,3528,23,FALSE
V10016483,C10016483,Sedan,Medium,5653,7,574,23,FALSE
V10016821,C10016821,Sedan,Medium,2207,7,763,23,FALSE
V10017044,C10017044,Sedan,Medium,2248,35,2660,23,FALSE
V10017215,C10017215,Sedan,Medium,5967,25,1850,23,FALSE
V10017486,C10017486,Sedan,Medium,3445,28,2352,23,FALSE
V10017603,C10017603,Sedan,Medium,2383,17,1751,23,FALSE
V10017924,C10017924,Sedan,Medium,5034,34,2346,23,FALSE
V10018151,C10018151,Sedan,Medium,3559,28,2408,23,FALSE
V10018186,C10018186,Sedan,Medium,2347,36,4104,23,FALSE
V10018362,C10018362,Sedan,Medium,4950,9,729,23,FALSE
V10018407,C10018407,Sedan,Medium,994,8,760,23,FALSE
V10018435,C10018435,Sedan,Medium,2325,19,1862,23,FALSE
V10018644,C10018644,Sedan,Medium,1754,23,2484,23,FALSE
V10019131,C10019131,Sedan,Medium,3093,9,684,23,FALSE
V10019132,C10019132,Sedan,Medium,5859,8,496,23,FALSE
V10019239,C10019239,Sedan,Medium,4240,33,2343,23,FALSE
V10000010,C10000010,Sedan,Medium,2760,22,1496,7,FALSE
V10000021,C10000021,Sedan,Medium,5210,8,592,7,FALSE
V10000619,C10000619,Sedan,Medium,5113,19,1786,7,FALSE
V10000656,C10000656,Sedan,Medium,3998,39,2730,7,FALSE
V10000873,C10000873,Sedan,Medium,2923,29,2610,7,FALSE
V10000895,C10000895,Sedan,Medium,4504,30,2940,7,FALSE
V10000992,C10000992,Sedan,Medium,3349,37,2405,7,FALSE
V10001015,C10001015,Sedan,Medium,5611,14,1274,7,FALSE
V10001370,C10001370,Sedan,Medium,5441,10,650,7,FALSE
V10001374,C10001374,Sedan,Medium,5751,11,990,7,FALSE
V10001537,C10001537,Sedan,Medium,3819,33,3894,7,FALSE
V10001637,C10001637,Sedan,Medium,4377,10,830,7,FALSE
V10001750,C10001750,Sedan,Medium,1829,17,1394,7,FALSE
V10001996,C10001996,Sedan,Medium,3332,27,2322,7,FALSE
V10002882,C10002882,Sedan,Medium,3196,9,873,7,FALSE
V10003118,C10003118,Sedan,Medium,1171,21,1827,7,FALSE
V10003365,C10003365,Sedan,Medium,4982,29,2639,7,FALSE
V10003656,C10003656,Sedan,Medium,1814,24,2544,7,FALSE
V10003725,C10003725,Sedan,Medium,2486,15,1635,7,FALSE
V10003762,C10003762,Sedan,Medium,3591,25,2300,7,FALSE
V10004325,C10004325,Sedan,Medium,5655,24,2184,7,FALSE
V10004330,C10004330,Sedan,Medium,2228,34,2550,7,FALSE
V10004350,C10004350,Sedan,Medium,2923,35,3010,7,FALSE
V10004500,C10004500,Sedan,Medium,4798,39,2925,7,FALSE
V10004602,C10004602,Sedan,Medium,1022,39,3783,7,FALSE
V10004779,C10004779,Sedan,Medium,2245,32,3648,7,FALSE
V10004923,C10004923,Sedan,Medium,3397,21,1596,7,FALSE
V10005187,C10005187,Sedan,Medium,863,35,3360,7,FALSE
V10005848,C10005848,Sedan,Medium,5873,12,780,7,FALSE
V10005867,C10005867,Sedan,Medium,5585,25,1525,7,FALSE
V10006168,C10006168,Sedan,Medium,2770,35,3955,7,FALSE
V10006630,C10006630,Sedan,Medium,4440,33,2970,7,FALSE
V10006704,C10006704,Sedan,Medium,1750,40,3440,7,FALSE
V10006817,C10006817,Sedan,Medium,5028,22,2068,7,FALSE
V10007210,C10007210,Sedan,Medium,4107,17,1564,7,FALSE
V10007764,C10007764,Sedan,Medium,4941,8,600,7,FALSE
V10008048,C10008048,Sedan,Medium,3113,8,824,7,FALSE
V10008269,C10008269,Sedan,Medium,4314,24,1800,7,FALSE
V10008353,C10008353,Sedan,Medium,5379,17,1258,7,FALSE
V10008567,C10008567,Sedan,Medium,862,28,2604,7,FALSE
V10008650,C10008650,Sedan,Medium,3521,40,2760,7,FALSE
V10008659,C10008659,Sedan,Medium,1153,15,1665,7,FALSE
V10009022,C10009022,Sedan,Medium,3181,37,4366,7,FALSE
V10009053,C10009053,Sedan,Medium,3577,17,1275,7,FALSE
V10009627,C10009627,Sedan,Medium,945,38,2622,7,FALSE
V10010022,C10010022,Sedan,Medium,2846,35,3465,7,FALSE
V10010081,C10010081,Sedan,Medium,2127,27,3213,7,FALSE
V10010270,C10010270,Sedan,Medium,593,26,2912,7,FALSE
V10010286,C10010286,Sedan,Medium,3827,21,1344,7,FALSE
V10010536,C10010536,Sedan,Medium,1457,24,1800,7,FALSE
V10010556,C10010556,Sedan,Medium,5741,22,1364,7,FALSE
V10010596,C10010596,Sedan,Medium,5224,8,640,7,FALSE
